      t(s)    theta1(rad)    theta2(rad)             P1             P2
 22.590000       0.182165      -0.219568       0.341078       0.068534
 22.600000       0.184093      -0.220445       0.304889       0.089742
 22.610000       0.185534      -0.220660       0.268400       0.110992
 22.620000       0.186487      -0.220213       0.231707       0.132219
 22.630000       0.186955      -0.219109       0.194904       0.153362
 22.640000       0.186937      -0.217349       0.158084       0.174356
 22.650000       0.186434      -0.214935       0.121341       0.195141
 22.660000       0.185447      -0.211870       0.084769       0.215652
 22.670000       0.183977      -0.208156       0.048460       0.235829
 22.680000       0.182025      -0.203797       0.012506       0.255610
 22.690000       0.179592      -0.198793      -0.022999       0.274933
 22.700000       0.176681      -0.193150      -0.057964       0.293737
 22.710000       0.173292      -0.186871      -0.092298       0.311960
 22.720000       0.169428      -0.179960      -0.125909       0.329543
 22.730000       0.165094      -0.172423      -0.158706       0.346425
 22.740000       0.160294      -0.164268      -0.190600       0.362546
 22.750000       0.155033      -0.155503      -0.221502       0.377847
 22.760000       0.149318      -0.146139      -0.251324       0.392270
 22.770000       0.143159      -0.136189      -0.279979       0.405756
 22.780000       0.136566      -0.125669      -0.307383       0.418250
 22.790000       0.129552      -0.114599      -0.333452       0.429696
 22.800000       0.122135      -0.103001      -0.358106       0.440043
 22.810000       0.114332      -0.090903      -0.381269       0.449239
 22.820000       0.106166      -0.078336      -0.402866       0.457237
 22.830000       0.097663      -0.065337      -0.422830       0.463992
 22.840000       0.088851      -0.051948      -0.441096       0.469462
 22.850000       0.079765      -0.038215      -0.457606       0.473612
 22.860000       0.070440      -0.024191      -0.472308       0.476409
 22.870000       0.060917      -0.009932      -0.485158       0.477826
 22.880000       0.051238       0.004501      -0.496120       0.477844
 22.890000       0.041448       0.019045      -0.505166       0.476447
 22.900000       0.031595       0.033631      -0.512277       0.473628
 22.910000       0.021727       0.048193      -0.517444       0.469385
 22.920000       0.011891       0.062663      -0.520667       0.463726
 22.930000       0.002136       0.076972      -0.521957       0.456661
 22.940000      -0.007493       0.091056      -0.521332       0.448212
 22.950000      -0.016952       0.104854      -0.518820       0.438404
 22.960000      -0.026201       0.118307      -0.514460       0.427271
 22.970000      -0.035203       0.131363      -0.508297       0.414849
 22.980000      -0.043923       0.143975      -0.500382       0.401183
 22.990000      -0.052333       0.156099      -0.490775       0.386320
 23.000000      -0.060405       0.167701      -0.479541       0.370311
 23.010000      -0.068119       0.178747      -0.466749       0.353213
 23.020000      -0.075455       0.189211      -0.452475       0.335083
 23.030000      -0.082398       0.199072      -0.436795       0.315980
 23.040000      -0.088934       0.208311      -0.419789       0.295968
 23.050000      -0.095055       0.216914      -0.401542       0.275109
 23.060000      -0.100752       0.224871      -0.382136       0.253467
 23.070000      -0.106019       0.232172      -0.361657       0.231108
 23.080000      -0.110852       0.238813      -0.340193       0.208097
 23.090000      -0.115248       0.244787      -0.317830       0.184499
 23.100000      -0.119205       0.250094      -0.294656       0.160380
 23.110000      -0.122721       0.254731      -0.270758       0.135804
 23.120000      -0.125796       0.258698      -0.246223       0.110838
 23.130000      -0.128429       0.261995      -0.221140       0.085546
 23.140000      -0.130622       0.264623      -0.195595       0.059992
 23.150000      -0.132375       0.266583      -0.169674       0.034241
 23.160000      -0.133689       0.267877      -0.143465       0.008355
 23.170000      -0.134564       0.268506      -0.117053      -0.017600
 23.180000      -0.135001       0.268473      -0.090524      -0.043564
 23.190000      -0.135001       0.267778      -0.063963      -0.069472
 23.200000      -0.134566       0.266426      -0.037455      -0.095263
 23.210000      -0.133697       0.264416      -0.011085      -0.120874
 23.220000      -0.132394       0.261753       0.015064      -0.146244
 23.230000      -0.130659       0.258438       0.040908      -0.171312
 23.240000      -0.128493       0.254474       0.066362      -0.196015
 23.250000      -0.125899       0.249864       0.091345      -0.220293
 23.260000      -0.122878       0.244613       0.115773      -0.244085
 23.270000      -0.119432       0.238724       0.139565      -0.267331
 23.280000      -0.115565       0.232203       0.162639      -0.289969
 23.290000      -0.111281       0.225056       0.184914      -0.311941
 23.300000      -0.106584       0.217290       0.206310      -0.333187
 23.310000      -0.101481       0.208916       0.226749      -0.353648
 23.320000      -0.095978       0.199944       0.246151      -0.373266
 23.330000      -0.090086       0.190387       0.264442      -0.391984
 23.340000      -0.083813       0.180263       0.281546      -0.409745
 23.350000      -0.077175       0.169589       0.297391      -0.426496
 23.360000      -0.070185       0.158389       0.311907      -0.442183
 23.370000      -0.062862       0.146689       0.325028      -0.456756
 23.380000      -0.055226       0.134519       0.336691      -0.470167
 23.390000      -0.047303       0.121914       0.346837      -0.482369
 23.400000      -0.039118       0.108913       0.355411      -0.493323
 23.410000      -0.030703       0.095559       0.362365      -0.502988
 23.420000      -0.022090       0.081902       0.367657      -0.511333
 23.430000      -0.013317       0.067993       0.371251      -0.518328
 23.440000      -0.004422       0.053888       0.373119      -0.523949
 23.450000       0.004553       0.039647       0.373239      -0.528180
 23.460000       0.013564       0.025331       0.371600      -0.531008
 23.470000       0.022569       0.011002       0.368199      -0.532428
 23.480000       0.031522      -0.003275       0.363039      -0.532441
 23.490000       0.040380      -0.017438       0.356136      -0.531055
 23.500000       0.049100      -0.031426       0.347511      -0.528285
 23.510000       0.057642      -0.045181       0.337196      -0.524149
 23.520000       0.065966      -0.058648       0.325230      -0.518674
 23.530000       0.074037      -0.071775       0.311660      -0.511893
 23.540000       0.081823      -0.084517       0.296539      -0.503841
 23.550000       0.089294      -0.096831       0.279926      -0.494560
 23.560000       0.096426      -0.108681       0.261888      -0.484097
 23.570000       0.103196      -0.120034       0.242494      -0.472499
 23.580000       0.109586      -0.130863       0.221818      -0.459818
 23.590000       0.115578      -0.141144       0.199939      -0.446111
 23.600000       0.121160      -0.150858       0.176936      -0.431432
 23.610000       0.126322      -0.159988       0.152893      -0.415841
 23.620000       0.131055      -0.168523       0.127894      -0.399398
 23.630000       0.135352      -0.176450       0.102025      -0.382162
 23.640000       0.139209      -0.183763       0.075372      -0.364195
 23.650000       0.142623      -0.190456       0.048025      -0.345559
 23.660000       0.145590      -0.196523       0.020069      -0.326316
 23.670000       0.148110      -0.201962      -0.008406      -0.306528
 23.680000       0.150182      -0.206771      -0.037313      -0.286257
 23.690000       0.151806      -0.210949      -0.066563      -0.265565
 23.700000       0.152983      -0.214494      -0.096070      -0.244513
 23.710000       0.153714      -0.217408      -0.125746      -0.223165
 23.720000       0.154000      -0.219690      -0.155504      -0.201580
 23.730000       0.153843      -0.221342      -0.185258      -0.179820
 23.740000       0.153244      -0.222364      -0.214921      -0.157945
 23.750000       0.152205      -0.222758      -0.244410      -0.136017
 23.760000       0.150728      -0.222524      -0.273638      -0.114095
 23.770000       0.148816      -0.221666      -0.302522      -0.092239
 23.780000       0.146471      -0.220185      -0.330977      -0.070508
 23.790000       0.143695      -0.218084      -0.358921      -0.048963
 23.800000       0.140493      -0.215365      -0.386271      -0.027662
 23.810000       0.136866      -0.212032      -0.412944      -0.006664
 23.820000       0.132819      -0.208090      -0.438860       0.013973
 23.830000       0.128356      -0.203542      -0.463939       0.034191
 23.840000       0.123483      -0.198395      -0.488100       0.053933
 23.850000       0.118204      -0.192656      -0.511264       0.073140
 23.860000       0.112528      -0.186335      -0.533356       0.091758
 23.870000       0.106463      -0.179440      -0.554298       0.109730
 23.880000       0.100017      -0.171986      -0.574017       0.127001
 23.890000       0.093202      -0.163987      -0.592440       0.143519
 23.900000       0.086031      -0.155459      -0.609496       0.159230
 23.910000       0.078519      -0.146424      -0.625118       0.174086
 23.920000       0.070683      -0.136906      -0.639242       0.188036
 23.930000       0.062544      -0.126931      -0.651806       0.201035
 23.940000       0.054123      -0.116530      -0.662753       0.213038
 23.950000       0.045445      -0.105739      -0.672030       0.224007
 23.960000       0.036539      -0.094595      -0.679590       0.233902
 23.970000       0.027435      -0.083142      -0.685391       0.242690
 23.980000       0.018165      -0.071426      -0.689397       0.250343
 23.990000       0.008767      -0.059496      -0.691578       0.256836
 24.000000      -0.000724      -0.047407      -0.691913       0.262150
 24.010000      -0.010266      -0.035212      -0.690388       0.266270
 24.020000      -0.019821      -0.022968      -0.686995       0.269187
 24.030000      -0.029348      -0.010732      -0.681736       0.270900
 24.040000      -0.038804       0.001437      -0.674621       0.271410
 24.050000      -0.048151       0.013483      -0.665668       0.270726
 24.060000      -0.057349       0.025352      -0.654903       0.268863
 24.070000      -0.066360       0.036991      -0.642359       0.265841
 24.080000      -0.075150       0.048351      -0.628077       0.261685
 24.090000      -0.083686       0.059386      -0.612105       0.256425
 24.100000      -0.091939       0.070056      -0.594498       0.250096
 24.110000      -0.099881       0.080321      -0.575314       0.242736
 24.120000      -0.107489       0.090150      -0.554619       0.234388
 24.130000      -0.114741       0.099512      -0.532483       0.225096
 24.140000      -0.121620       0.108382      -0.508978       0.214910
 24.150000      -0.128110       0.116740      -0.484181       0.203879
 24.160000      -0.134197       0.124566      -0.458172       0.192057
 24.170000      -0.139871       0.131846      -0.431032       0.179497
 24.180000      -0.145123       0.138568      -0.402845       0.166255
 24.190000      -0.149945       0.144721      -0.373695       0.152386
 24.200000      -0.154331       0.150298      -0.343668       0.137948
 24.210000      -0.158278       0.155293      -0.312852       0.122998
 24.220000      -0.161782       0.159702      -0.281333       0.107594
 24.230000      -0.164839       0.163521      -0.249199       0.091795
 24.240000      -0.167449       0.166748      -0.216538       0.075658
 24.250000      -0.169611       0.169382      -0.183438       0.059241
 24.260000      -0.171323       0.171423      -0.149987       0.042602
 24.270000      -0.172586       0.172871      -0.116272       0.025800
 24.280000      -0.173400       0.173725      -0.082380       0.008891
 24.290000      -0.173766       0.173989      -0.048399      -0.008067
 24.300000      -0.173685       0.173662      -0.014415      -0.025015
 24.310000      -0.173157       0.172747       0.019485      -0.041899
 24.320000      -0.172185       0.171246       0.053216      -0.058660
 24.330000      -0.170770       0.169161       0.086691      -0.075243
 24.340000      -0.168914       0.166496       0.119826      -0.091591
 24.350000      -0.166621       0.163253       0.152536      -0.107649
 24.360000      -0.163893       0.159439       0.184738      -0.123362
 24.370000      -0.160733       0.155056       0.216348      -0.138674
 24.380000      -0.157147       0.150112       0.247283      -0.153531
 24.390000      -0.153139       0.144613       0.277463      -0.167880
 24.400000      -0.148715       0.138567       0.306806      -0.181667
 24.410000      -0.143882       0.131983       0.335233      -0.194840
 24.420000      -0.138648       0.124874       0.362666      -0.207347
 24.430000      -0.133024       0.117253       0.389029      -0.219138
 24.440000      -0.127020       0.109134       0.414247      -0.230165
 24.450000      -0.120649       0.100536       0.438247      -0.240378
 24.460000      -0.113926       0.091480       0.460961      -0.249733
 24.470000      -0.106869       0.081990       0.482320      -0.258186
 24.480000      -0.099497       0.072091       0.502262      -0.265696
 24.490000      -0.091831       0.061816       0.520727      -0.272223
 24.500000      -0.083895       0.051196       0.537659      -0.277733
 24.510000      -0.075717       0.040271       0.553008      -0.282193
 24.520000      -0.067326       0.029080       0.566728      -0.285574
 24.530000      -0.058752       0.017668       0.578781      -0.287852
 24.540000      -0.050030       0.006081       0.589132      -0.289008
 24.550000      -0.041195      -0.005631       0.597755      -0.289026
 24.560000      -0.032283      -0.017416       0.604632      -0.287896
 24.570000      -0.023331      -0.029223       0.609749      -0.285613
 24.580000      -0.014379      -0.040997       0.613102      -0.282179
 24.590000      -0.005463      -0.052685       0.614694      -0.277598
 24.600000       0.003378      -0.064236       0.614535      -0.271882
 24.610000       0.012109      -0.075597       0.612644      -0.265047
 24.620000       0.020695      -0.086721       0.609045      -0.257116
 24.630000       0.029103      -0.097562       0.603771      -0.248113
 24.640000       0.037302      -0.108076       0.596861      -0.238071
 24.650000       0.045265      -0.118225       0.588357      -0.227024
 24.660000       0.052966      -0.127973       0.578312      -0.215011
 24.670000       0.060381      -0.137288       0.566779      -0.202074
 24.680000       0.067491      -0.146142       0.553818      -0.188258
 24.690000       0.074277      -0.154511       0.539492      -0.173610
 24.700000       0.080725      -0.162372       0.523868      -0.158181
 24.710000       0.086821      -0.169708       0.507015      -0.142022
 24.720000       0.092552      -0.176505       0.489006      -0.125187
 24.730000       0.097911      -0.182748       0.469913      -0.107728
 24.740000       0.102890      -0.188428       0.449813      -0.089703
 24.750000       0.107480      -0.193538       0.428783      -0.071167
 24.760000       0.111679      -0.198069       0.406900      -0.052176
 24.770000       0.115480      -0.202017       0.384242      -0.032788
 24.780000       0.118882      -0.205379       0.360890      -0.013059
 24.790000       0.121880      -0.208152       0.336922       0.006953
 24.800000       0.124475      -0.210335       0.312419       0.027191
 24.810000       0.126664      -0.211926       0.287460       0.047598
 24.820000       0.128446      -0.212926       0.262125       0.068117
 24.830000       0.129821      -0.213335       0.236495       0.088690
 24.840000       0.130789      -0.213154       0.210649       0.109261
 24.850000       0.131350      -0.212384       0.184666       0.129774
 24.860000       0.131505      -0.211028       0.158626       0.150172
 24.870000       0.131254      -0.209088       0.132608       0.170399
 24.880000       0.130599      -0.206567       0.106690       0.190400
 24.890000       0.129542      -0.203468       0.080952       0.210119
 24.900000       0.128083      -0.199794       0.055471       0.229501
 24.910000       0.126227      -0.195552       0.030325       0.248492
 24.920000       0.123974      -0.190745       0.005589       0.267037
 24.930000       0.121330      -0.185380      -0.018659       0.285083
 24.940000       0.118299      -0.179464      -0.042344       0.302576
 24.950000       0.114885      -0.173005      -0.065392       0.319464
 24.960000       0.111094      -0.166014      -0.087729       0.335695
 24.970000       0.106934      -0.158500      -0.109283       0.351219
 24.980000       0.102414      -0.150479      -0.129984       0.365984
 24.990000       0.097543      -0.141963      -0.149762       0.379944
 25.000000       0.092332      -0.132970      -0.168550       0.393049
 25.010000       0.086795      -0.123521      -0.186285       0.405256
 25.020000       0.080948      -0.113637      -0.202903       0.416520
 25.030000       0.074807      -0.103344      -0.218345       0.426799
 25.040000       0.068391      -0.092669      -0.232557       0.436055
 25.050000       0.061723      -0.081645      -0.245486       0.444252
 25.060000       0.054825      -0.070304      -0.257085       0.451356
 25.070000       0.047725      -0.058686      -0.267311       0.457337
 25.080000       0.040450      -0.046831      -0.276127       0.462170
 25.090000       0.033031      -0.034782      -0.283501       0.465834
 25.100000       0.025499      -0.022584      -0.289407       0.468310
 25.110000       0.017888      -0.010286      -0.293825       0.469586
 25.120000       0.010232       0.002064      -0.296744       0.469655
 25.130000       0.002566       0.014414      -0.298156       0.468514
 25.140000      -0.005075       0.026716      -0.298062       0.466164
 25.150000      -0.012656       0.038920      -0.296471       0.462614
 25.160000      -0.020142       0.050975      -0.293398       0.457876
 25.170000      -0.027502       0.062836      -0.288864       0.451966
 25.180000      -0.034703       0.074457      -0.282896       0.444909
 25.190000      -0.041717       0.085796      -0.275530       0.436729
 25.200000      -0.048515       0.096813      -0.266805       0.427458
 25.210000      -0.055072       0.107473      -0.256766       0.417130
 25.220000      -0.061366       0.117742      -0.245464       0.405783
 25.230000      -0.067377       0.127591      -0.232953       0.393460
 25.240000      -0.073085       0.136993      -0.219291       0.380203
 25.250000      -0.078476       0.145926      -0.204540       0.366059
 25.260000      -0.083536       0.154370      -0.188766       0.351077
 25.270000      -0.088253       0.162307      -0.172034       0.335307
 25.280000      -0.092618       0.169723      -0.154415       0.318800
 25.290000      -0.096621       0.176606      -0.135979       0.301609
 25.300000      -0.100257       0.182945      -0.116798       0.283788
 25.310000      -0.103520       0.188732      -0.096947       0.265392
 25.320000      -0.106405       0.193960      -0.076500       0.246475
 25.330000      -0.108911       0.198624      -0.055531       0.227093
 25.340000      -0.111033       0.202720      -0.034115       0.207301
 25.350000      -0.112771       0.206244      -0.012329       0.187156
 25.360000      -0.114124       0.209196       0.009752       0.166713
 25.370000      -0.115090       0.211572       0.032052       0.146027
 25.380000      -0.115671       0.213374       0.054496       0.125156
 25.390000      -0.115866       0.214600       0.077008       0.104153
 25.400000      -0.115677       0.215252       0.099513       0.083075
 25.410000      -0.115104       0.215330       0.121936       0.061977
 25.420000      -0.114149       0.214836       0.144202       0.040913
 25.430000      -0.112815       0.213772       0.166239       0.019939
 25.440000      -0.111103       0.212142       0.187971      -0.000892
 25.450000      -0.109016       0.209948       0.209326      -0.021524
 25.460000      -0.106558       0.207195       0.230233      -0.041905
 25.470000      -0.103731       0.203886       0.250618      -0.061981
 25.480000      -0.100541       0.200029       0.270411      -0.081700
 25.490000      -0.096992       0.195629       0.289543      -0.101009
 25.500000      -0.093089       0.190694       0.307945      -0.119857
 25.510000      -0.088840       0.185233       0.325548      -0.138192
 25.520000      -0.084252       0.179256       0.342287      -0.155965
 25.530000      -0.079333       0.172776       0.358096      -0.173126
 25.540000      -0.074094       0.165806       0.372913      -0.189627
 25.550000      -0.068545       0.158361       0.386676      -0.205423
 25.560000      -0.062699       0.150461       0.399327      -0.220467
 25.570000      -0.056572       0.142125       0.410810      -0.234715
 25.580000      -0.050177       0.133375       0.421070      -0.248127
 25.590000      -0.043535       0.124238       0.430059      -0.260663
 25.600000      -0.036665       0.114741       0.437729      -0.272286
 25.610000      -0.029588       0.104916       0.444038      -0.282961
 25.620000      -0.022329       0.094796       0.448949      -0.292658
 25.630000      -0.014913       0.084417       0.452427      -0.301349
 25.640000      -0.007368       0.073819       0.454445      -0.309009
 25.650000       0.000277       0.063043       0.454980      -0.315619
 25.660000       0.007992       0.052131       0.454016      -0.321162
 25.670000       0.015745       0.041129       0.451541      -0.325626
 25.680000       0.023505       0.030082       0.447552      -0.329004
 25.690000       0.031238       0.019036       0.442051      -0.331294
 25.700000       0.038912       0.008038       0.435045      -0.332497
 25.710000       0.046495      -0.002867       0.426550      -0.332620
 25.720000       0.053955      -0.013635       0.416587      -0.331673
 25.730000       0.061263      -0.024223       0.405184      -0.329674
 25.740000       0.068389      -0.034590       0.392373      -0.326641
 25.750000       0.075307      -0.044697       0.378195      -0.322598
 25.760000       0.081991      -0.054509       0.362692      -0.317574
 25.770000       0.088418      -0.063992       0.345915      -0.311600
 25.780000       0.094567      -0.073117       0.327915      -0.304710
 25.790000       0.100420      -0.081857       0.308752      -0.296941
 25.800000       0.105958      -0.090187       0.288485      -0.288334
 25.810000       0.111168      -0.098086       0.267179      -0.278931
 25.820000       0.116036      -0.105535       0.244901      -0.268777
 25.830000       0.120551      -0.112519       0.221719      -0.257916
 25.840000       0.124704      -0.119024       0.197705      -0.246396
 25.850000       0.128487      -0.125037       0.172931      -0.234267
 25.860000       0.131892      -0.130550       0.147471      -0.221576
 25.870000       0.134915      -0.135553       0.121400      -0.208376
 25.880000       0.137551      -0.140040       0.094794      -0.194715
 25.890000       0.139797      -0.144007       0.067729      -0.180647
 25.900000       0.141650      -0.147448       0.040283      -0.166222
 25.910000       0.143109      -0.150361       0.012531      -0.151492
 25.920000       0.144172      -0.152744      -0.015447      -0.136509
 25.930000       0.144840      -0.154595      -0.043576      -0.121325
 25.940000       0.145111      -0.155915      -0.071779      -0.105992
 25.950000       0.144987      -0.156702      -0.099977      -0.090562
 25.960000       0.144469      -0.156958      -0.128095      -0.075087
 25.970000       0.143558      -0.156684      -0.156056      -0.059618
 25.980000       0.142256      -0.155883      -0.183785      -0.044207
 25.990000       0.140566      -0.154556      -0.211206      -0.028903
 26.000000       0.138491      -0.152709      -0.238244      -0.013759
 26.010000       0.136034      -0.150343      -0.264825       0.001175
 26.020000       0.133199      -0.147466      -0.290876       0.015851
 26.030000       0.129992      -0.144081      -0.316324       0.030219
 26.040000       0.126417      -0.140198      -0.341098       0.044230
 26.050000       0.122481      -0.135822      -0.365127       0.057836
 26.060000       0.118191      -0.130965      -0.388343       0.070990
 26.070000       0.113555      -0.125636      -0.410678       0.083646
 26.080000       0.108584      -0.119848      -0.432066       0.095758
 26.090000       0.103286      -0.113615      -0.452442       0.107284
 26.100000       0.097674      -0.106953      -0.471745       0.118179
 26.110000       0.091762      -0.099880      -0.489916       0.128405
 26.120000       0.085564      -0.092416      -0.506896       0.137920
 26.130000       0.079096      -0.084584      -0.522632       0.146688
 26.140000       0.072378      -0.076409      -0.537074       0.154674
 26.150000       0.065428      -0.067918      -0.550173       0.161845
 26.160000       0.058269      -0.059140      -0.561888       0.168172
 26.170000       0.050924      -0.050109      -0.572178       0.173628
 26.180000       0.043417      -0.040859      -0.581011       0.178190
 26.190000       0.035776      -0.031427      -0.588356       0.181837
 26.200000       0.028028      -0.021850      -0.594190       0.184552
 26.210000       0.020201      -0.012170      -0.598494       0.186324
 26.220000       0.012327      -0.002428      -0.601256       0.187144
 26.230000       0.004434       0.007334      -0.602470       0.187008
 26.240000      -0.003447       0.017073      -0.602134       0.185915
 26.250000      -0.011284       0.026748      -0.600254       0.183870
 26.260000      -0.019049       0.036316      -0.596842       0.180882
 26.270000      -0.026711       0.045736      -0.591915       0.176962
 26.280000      -0.034244       0.054970      -0.585496       0.172127
 26.290000      -0.041619       0.063980      -0.577615       0.166399
 26.300000      -0.048811       0.072730      -0.568305       0.159800
 26.310000      -0.055797       0.081188      -0.557605       0.152359
 26.320000      -0.062554       0.089323      -0.545559       0.144107
 26.330000      -0.069062       0.097107      -0.532215       0.135077
 26.340000      -0.075303       0.104515      -0.517626       0.125305
 26.350000      -0.081261       0.111525      -0.501845       0.114830
 26.360000      -0.086920       0.118116      -0.484931       0.103694
 26.370000      -0.092268       0.124272      -0.466947       0.091938
 26.380000      -0.097293       0.129975      -0.447954       0.079607
 26.390000      -0.101986       0.135215      -0.428018       0.066746
 26.400000      -0.106337       0.139978      -0.407208       0.053402
 26.410000      -0.110339       0.144255      -0.385591       0.039622
 26.420000      -0.113986       0.148040      -0.363237       0.025455
 26.430000      -0.117274       0.151324      -0.340218       0.010949
 26.440000      -0.120197       0.154104      -0.316604      -0.003846
 26.450000      -0.122752       0.156375      -0.292469      -0.018881
 26.460000      -0.124937       0.158135      -0.267885      -0.034106
 26.470000      -0.126750       0.159381      -0.242925      -0.049470
 26.480000      -0.128189       0.160112      -0.217663      -0.064925
 26.490000      -0.129254       0.160329      -0.192171      -0.080419
 26.500000      -0.129944       0.160031      -0.166524      -0.095903
 26.510000      -0.130259       0.159220      -0.140793      -0.111327
 26.520000      -0.130201       0.157897      -0.115053      -0.126642
 26.530000      -0.129770       0.156066      -0.089376      -0.141799
 26.540000      -0.128968       0.153729      -0.063834      -0.156748
 26.550000      -0.127797       0.150891      -0.038498      -0.171440
 26.560000      -0.126262       0.147556      -0.013441      -0.185829
 26.570000      -0.124363       0.143730       0.011267      -0.199865
 26.580000      -0.122107       0.139420       0.035557      -0.213502
 26.590000      -0.119498       0.134632       0.059360      -0.226694
 26.600000      -0.116542       0.129377       0.082607      -0.239395
 26.610000      -0.113245       0.123664       0.105232      -0.251560
 26.620000      -0.109616       0.117504       0.127171      -0.263145
 26.630000      -0.105662       0.110911       0.148358      -0.274108
 26.640000      -0.101394       0.103898       0.168732      -0.284406
 26.650000      -0.096823       0.096484       0.188234      -0.294001
 26.660000      -0.091962       0.088685       0.206805      -0.302854
 26.670000      -0.086826       0.080522       0.224391      -0.310928
 26.680000      -0.081429       0.072019       0.240939      -0.318189
 26.690000      -0.075788       0.063199       0.256399      -0.324604
 26.700000      -0.069924       0.054090       0.270727      -0.330144
 26.710000      -0.063856       0.044720       0.283879      -0.334782
 26.720000      -0.057606       0.035122       0.295819      -0.338494
 26.730000      -0.051198       0.025329       0.306512      -0.341258
 26.740000      -0.044657       0.015376       0.315929      -0.343058
 26.750000      -0.038007       0.005300       0.324047      -0.343878
 26.760000      -0.031278      -0.004860       0.330847      -0.343710
 26.770000      -0.024495      -0.015066       0.336314      -0.342546
 26.780000      -0.017688      -0.025277       0.340442      -0.340385
 26.790000      -0.010883      -0.035453       0.343228      -0.337227
 26.800000      -0.004111      -0.045554       0.344675      -0.333079
 26.810000       0.002602      -0.055541       0.344791      -0.327950
 26.820000       0.009229      -0.065375       0.343591      -0.321854
 26.830000       0.015743      -0.075019       0.341095      -0.314808
 26.840000       0.022119      -0.084438       0.337328      -0.306833
 26.850000       0.028335      -0.093598       0.332318      -0.297955
 26.860000       0.034367      -0.102467       0.326100      -0.288200
 26.870000       0.040196      -0.111017       0.318714      -0.277599
 26.880000       0.045802      -0.119222       0.310200      -0.266186
 26.890000       0.051169      -0.127055       0.300605      -0.253998
 26.900000       0.056281      -0.134497       0.289979      -0.241072
 26.910000       0.061123      -0.141526       0.278374      -0.227449
 26.920000       0.065685      -0.148126       0.265845      -0.213171
 26.930000       0.069955      -0.154282       0.252448      -0.198281
 26.940000       0.073924      -0.159979       0.238243      -0.182825
 26.950000       0.077583      -0.165208       0.223291      -0.166848
 26.960000       0.080926      -0.169957       0.207653      -0.150397
 26.970000       0.083947      -0.174218       0.191394      -0.133521
 26.980000       0.086642      -0.177986       0.174576      -0.116267
 26.990000       0.089005      -0.181254       0.157267      -0.098683
 27.000000       0.091035      -0.184018       0.139530      -0.080820
 27.010000       0.092728      -0.186275       0.121433      -0.062726
 27.020000       0.094083      -0.188022       0.103041      -0.044451
 27.030000       0.095098      -0.189258       0.084422      -0.026045
 27.040000       0.095774      -0.189982       0.065642      -0.007556
 27.050000       0.096110      -0.190195       0.046768       0.010966
 27.060000       0.096106      -0.189896       0.027866       0.029471
 27.070000       0.095764      -0.189089       0.009002       0.047910
 27.080000       0.095084      -0.187774      -0.009757       0.066235
 27.090000       0.094070      -0.185956      -0.028346       0.084396
 27.100000       0.092722      -0.183637      -0.046700       0.102346
 27.110000       0.091044      -0.180823      -0.064754       0.120037
 27.120000       0.089041      -0.177519      -0.082444       0.137421
 27.130000       0.086715      -0.173731      -0.099708       0.154452
 27.140000       0.084072      -0.169466      -0.116484       0.171083
 27.150000       0.081118      -0.164734      -0.132709       0.187269
 27.160000       0.077859      -0.159543      -0.148326       0.202966
 27.170000       0.074303      -0.153906      -0.163274       0.218129
 27.180000       0.070458      -0.147833      -0.177498       0.232716
 27.190000       0.066334      -0.141340      -0.190941       0.246685
 27.200000       0.061941      -0.134442      -0.203551       0.259997
 27.210000       0.057292      -0.127155      -0.215277       0.272613
 27.220000       0.052399      -0.119501      -0.226069       0.284495
 27.230000       0.047277      -0.111498      -0.235882       0.295609
 27.240000       0.041943      -0.103172      -0.244674       0.305922
 27.250000       0.036414      -0.094547      -0.252403       0.315403
 27.260000       0.030708      -0.085650      -0.259033       0.324024
 27.270000       0.024847      -0.076511      -0.264533       0.331760
 27.280000       0.018851      -0.067160      -0.268874       0.338587
 27.290000       0.012744      -0.057630      -0.272031       0.344487
 27.300000       0.006549      -0.047956      -0.273984       0.349442
 27.310000       0.000291      -0.038173      -0.274720       0.353441
 27.320000      -0.006004      -0.028318      -0.274227       0.356474
 27.330000      -0.012311      -0.018428      -0.272502       0.358536
 27.340000      -0.018602      -0.008540      -0.269544       0.359625
 27.350000      -0.024852       0.001307      -0.265359       0.359743
 27.360000      -0.031035       0.011077      -0.259958       0.358895
 27.370000      -0.037126       0.020733      -0.253356       0.357092
 27.380000      -0.043099       0.030240      -0.245575       0.354346
 27.390000      -0.048931       0.039563      -0.236639       0.350674
 27.400000      -0.054600       0.048671      -0.226579       0.346096
 27.410000      -0.060085       0.057532      -0.215429       0.340636
 27.420000      -0.065364       0.066119      -0.203229       0.334320
 27.430000      -0.070421       0.074404      -0.190020       0.327177
 27.440000      -0.075238       0.082363      -0.175849       0.319237
 27.450000      -0.079800       0.089974      -0.160764       0.310536
 27.460000      -0.084094       0.097217      -0.144819       0.301110
 27.470000      -0.088106       0.104073      -0.128066       0.290995
 27.480000      -0.091827       0.110528      -0.110563       0.280233
 27.490000      -0.095246       0.116566      -0.092370       0.268862
 27.500000      -0.098356       0.122175      -0.073545       0.256927
 27.510000      -0.101149       0.127346      -0.054151       0.244470
 27.520000      -0.103620       0.132068      -0.034251       0.231535
 27.530000      -0.105764       0.136334      -0.013909       0.218167
 27.540000      -0.107576       0.140137       0.006810       0.204411
 27.550000      -0.109054       0.143473       0.027840       0.190314
 27.560000      -0.110195       0.146337       0.049117       0.175921
