      t(s)    theta1(rad)    theta2(rad)             P1             P2
 18.440000       0.014526       0.009376      -1.341802       0.298276
 18.450000      -0.001861       0.028730      -1.341965       0.296761
 18.460000      -0.018167       0.047962      -1.338916       0.293352
 18.470000      -0.034298       0.066938      -1.332678       0.288067
 18.480000      -0.050163       0.085532      -1.323292       0.280936
 18.490000      -0.065683       0.103629      -1.310817       0.272002
 18.500000      -0.080783       0.121126      -1.295331       0.261320
 18.510000      -0.095403       0.137939      -1.276924       0.248956
 18.520000      -0.109493       0.153997      -1.255700       0.234983
 18.530000      -0.123013       0.169245      -1.231771       0.219481
 18.540000      -0.135932       0.183642      -1.205257       0.202535
 18.550000      -0.148230       0.197160      -1.176286       0.184234
 18.560000      -0.159893       0.209780      -1.144987       0.164669
 18.570000      -0.170911       0.221494      -1.111491       0.143932
 18.580000      -0.181282       0.232298      -1.075932       0.122115
 18.590000      -0.191006       0.242194      -1.038443       0.099309
 18.600000      -0.200084       0.251190      -0.999156       0.075607
 18.610000      -0.208521       0.259293      -0.958203       0.051097
 18.620000      -0.216323       0.266515      -0.915712       0.025868
 18.630000      -0.223495       0.272868      -0.871811       0.000006
 18.640000      -0.230044       0.278362      -0.826626      -0.026404
 18.650000      -0.235975       0.283011      -0.780281      -0.053280
 18.660000      -0.241296       0.286825      -0.732897      -0.080540
 18.670000      -0.246011       0.289817      -0.684595      -0.108104
 18.680000      -0.250125       0.291995      -0.635493      -0.135894
 18.690000      -0.253642       0.293370      -0.585707      -0.163833
 18.700000      -0.256566       0.293949      -0.535353      -0.191845
 18.710000      -0.258900       0.293739      -0.484545      -0.219855
 18.720000      -0.260644       0.292746      -0.433397      -0.247789
 18.730000      -0.261800       0.290974      -0.382020      -0.275575
 18.740000      -0.262369       0.288426      -0.330527      -0.303138
 18.750000      -0.262349       0.285105      -0.279030      -0.330408
 18.760000      -0.261740       0.281012      -0.227639      -0.357310
 18.770000      -0.260538       0.276146      -0.176467      -0.383774
 18.780000      -0.258743       0.270505      -0.125624      -0.409726
 18.790000      -0.256350       0.264088      -0.075223      -0.435094
 18.800000      -0.253355       0.256892      -0.025377      -0.459804
 18.810000      -0.249754       0.248912       0.023802      -0.483784
 18.820000      -0.245543       0.240144       0.072199      -0.506959
 18.830000      -0.240717       0.230584       0.119699      -0.529254
 18.840000      -0.235272       0.220227       0.166185      -0.550593
 18.850000      -0.229204       0.209068       0.211542      -0.570900
 18.860000      -0.222510       0.197106       0.255651      -0.590098
 18.870000      -0.215188       0.184338       0.298392      -0.608109
 18.880000      -0.207238       0.170765       0.339647      -0.624856
 18.890000      -0.198662       0.156393       0.379297      -0.640260
 18.900000      -0.189467       0.141228       0.417220      -0.654243
 18.910000      -0.179662       0.125287       0.453299      -0.666729
 18.920000      -0.169261       0.108590       0.487417      -0.677642
 18.930000      -0.158287       0.091167       0.519460      -0.686907
 18.940000      -0.146766       0.073059       0.549315      -0.694456
 18.950000      -0.134736       0.054316       0.576880      -0.700220
 18.960000      -0.122240       0.035002       0.602054      -0.704140
 18.970000      -0.109335       0.015194       0.624750      -0.706161
 18.980000      -0.096083      -0.005018       0.644887      -0.706238
 18.990000      -0.082556      -0.025532       0.662401      -0.704334
 19.000000      -0.068836      -0.046234       0.677239      -0.700423
 19.010000      -0.055006      -0.067005       0.689365      -0.694493
 19.020000      -0.041155      -0.087720       0.698762      -0.686542
 19.030000      -0.027373      -0.108254       0.705429      -0.676584
 19.040000      -0.013743      -0.128486       0.709383      -0.664642
 19.050000      -0.000347      -0.148301       0.710657      -0.650756
 19.060000       0.012742      -0.167596       0.709304      -0.634974
 19.070000       0.025460      -0.186282       0.705388      -0.617357
 19.080000       0.037753      -0.204280       0.698988      -0.597972
 19.090000       0.049576      -0.221528       0.690192      -0.576895
 19.100000       0.060895      -0.237976       0.679099      -0.554209
 19.110000       0.071683      -0.253585       0.665812      -0.529998
 19.120000       0.081921      -0.268330       0.650443      -0.504352
 19.130000       0.091597      -0.282192       0.633103      -0.477362
 19.140000       0.100703      -0.295160       0.613909      -0.449118
 19.150000       0.109236      -0.307231       0.592977      -0.419712
 19.160000       0.117197      -0.318404       0.570423      -0.389236
 19.170000       0.124589      -0.328683       0.546364      -0.357778
 19.180000       0.131415      -0.338074       0.520915      -0.325428
 19.190000       0.137680      -0.346584       0.494190      -0.292274
 19.200000       0.143392      -0.354223       0.466301      -0.258400
 19.210000       0.148557      -0.361000       0.437360      -0.223891
 19.220000       0.153180      -0.366924       0.407475      -0.188828
 19.230000       0.157268      -0.372005       0.376754      -0.153294
 19.240000       0.160827      -0.376250       0.345303      -0.117366
 19.250000       0.163862      -0.379669       0.313226      -0.081122
 19.260000       0.166377      -0.382269       0.280627      -0.044640
 19.270000       0.168377      -0.384055       0.247606      -0.007994
 19.280000       0.169866      -0.385035       0.214264       0.028741
 19.290000       0.170844      -0.385211       0.180702       0.065491
 19.300000       0.171315      -0.384590       0.147018       0.102184
 19.310000       0.171280      -0.383172       0.113310       0.138748
 19.320000       0.170738      -0.380960       0.079676       0.175109
 19.330000       0.169689      -0.377955       0.046215       0.211196
 19.340000       0.168133      -0.374157       0.013022       0.246938
