# t x v
0.60800000 1.33223394 0.55772894
0.60900000 1.33279119 0.55676475
0.61000000 1.33334747 0.55580098
0.61100000 1.33390279 0.55483762
0.61200000 1.33445715 0.55387467
0.61300000 1.33501054 0.55291213
0.61400000 1.33556297 0.55194999
0.61500000 1.33611444 0.55098827
0.61600000 1.33666495 0.55002695
0.61700000 1.33721449 0.54906604
0.61800000 1.33776308 0.54810554
0.61900000 1.33831070 0.54714545
0.62000000 1.33885737 0.54618576
0.62100000 1.33940308 0.54522648
0.62200000 1.33994782 0.54426761
0.62300000 1.34049161 0.54330915
0.62400000 1.34103444 0.54235109
0.62500000 1.34157631 0.54139343
0.62600000 1.34211723 0.54043618
0.62700000 1.34265719 0.53947934
0.62800000 1.34319619 0.53852290
0.62900000 1.34373423 0.53756687
0.63000000 1.34427132 0.53661124
0.63100000 1.34480745 0.53565601
0.63200000 1.34534263 0.53470119
0.63300000 1.34587686 0.53374677
0.63400000 1.34641013 0.53279276
0.63500000 1.34694244 0.53183914
0.63600000 1.34747380 0.53088593
0.63700000 1.34800421 0.52993313
0.63800000 1.34853367 0.52898072
0.63900000 1.34906217 0.52802872
0.64000000 1.34958973 0.52707711
0.64100000 1.35011633 0.52612591
0.64200000 1.35064198 0.52517511
0.64300000 1.35116668 0.52422471
0.64400000 1.35169043 0.52327471
0.64500000 1.35221323 0.52232511
0.64600000 1.35273508 0.52137591
0.64700000 1.35325598 0.52042711
0.64800000 1.35377593 0.51947870
0.64900000 1.35429494 0.51853070
0.65000000 1.35481299 0.51758309
0.65100000 1.35533010 0.51663588
0.65200000 1.35584627 0.51568907
0.65300000 1.35636148 0.51474266
0.65400000 1.35687575 0.51379665
0.65500000 1.35738908 0.51285103
0.65600000 1.35790145 0.51190581
0.65700000 1.35841289 0.51096098
0.65800000 1.35892338 0.51001655
0.65900000 1.35943292 0.50907251
0.66000000 1.35994152 0.50812888
0.66100000 1.36044918 0.50718563
0.66200000 1.36095589 0.50624278
0.66300000 1.36146166 0.50530033
0.66400000 1.36196649 0.50435827
0.66500000 1.36247038 0.50341660
0.66600000 1.36297333 0.50247532
0.66700000 1.36347533 0.50153444
0.66800000 1.36397639 0.50059396
0.66900000 1.36447652 0.49965386
0.67000000 1.36497570 0.49871416
0.67100000 1.36547395 0.49777485
0.67200000 1.36597125 0.49683593
0.67300000 1.36646762 0.49589740
0.67400000 1.36696305 0.49495926
0.67500000 1.36745754 0.49402152
0.67600000 1.36795109 0.49308416
0.67700000 1.36844371 0.49214719
0.67800000 1.36893538 0.49121062
0.67900000 1.36942613 0.49027443
0.68000000 1.36991593 0.48933863
0.68100000 1.37040480 0.48840322
0.68200000 1.37089274 0.48746820
0.68300000 1.37137974 0.48653357
0.68400000 1.37186581 0.48559932
0.68500000 1.37235094 0.48466547
0.68600000 1.37283514 0.48373200
0.68700000 1.37331840 0.48279891
0.68800000 1.37380074 0.48186622
0.68900000 1.37428214 0.48093391
0.69000000 1.37476260 0.48000198
0.69100000 1.37524214 0.47907044
0.69200000 1.37572074 0.47813929
0.69300000 1.37619842 0.47720852
0.69400000 1.37667516 0.47627814
0.69500000 1.37715097 0.47534814
0.69600000 1.37762586 0.47441852
0.69700000 1.37809981 0.47348929
0.69800000 1.37857284 0.47256044
0.69900000 1.37904493 0.47163198
0.70000000 1.37951610 0.47070390
0.70100000 1.37998634 0.46977620
0.70200000 1.38045565 0.46884888
0.70300000 1.38092404 0.46792194
0.70400000 1.38139150 0.46699539
0.70500000 1.38185803 0.46606921
0.70600000 1.38232364 0.46514342
0.70700000 1.38278832 0.46421801
0.70800000 1.38325207 0.46329298
0.70900000 1.38371490 0.46236832
0.71000000 1.38417681 0.46144405
0.71100000 1.38463779 0.46052016
0.71200000 1.38509785 0.45959664
0.71300000 1.38555698 0.45867351
0.71400000 1.38601520 0.45775075
0.71500000 1.38647248 0.45682837
0.71600000 1.38692885 0.45590637
0.71700000 1.38738430 0.45498474
0.71800000 1.38783882 0.45406349
0.71900000 1.38829242 0.45314262
0.72000000 1.38874511 0.45222213
0.72100000 1.38919687 0.45130201
0.72200000 1.38964771 0.45038226
0.72300000 1.39009763 0.44946289
0.72400000 1.39054664 0.44854390
0.72500000 1.39099472 0.44762528
0.72600000 1.39144189 0.44670703
0.72700000 1.39188813 0.44578916
0.72800000 1.39233347 0.44487166
0.72900000 1.39277788 0.44395454
0.73000000 1.39322137 0.44303779
0.73100000 1.39366395 0.44212141
0.73200000 1.39410562 0.44120540
0.73300000 1.39454636 0.44028977
0.73400000 1.39498620 0.43937450
0.73500000 1.39542511 0.43845961
0.73600000 1.39586312 0.43754509
0.73700000 1.39630020 0.43663094
0.73800000 1.39673638 0.43571716
0.73900000 1.39717164 0.43480375
0.74000000 1.39760599 0.43389071
0.74100000 1.39803942 0.43297804
0.74200000 1.39847194 0.43206574
0.74300000 1.39890355 0.43115380
0.74400000 1.39933425 0.43024224
0.74500000 1.39976404 0.42933104
0.74600000 1.40019291 0.42842021
0.74700000 1.40062088 0.42750974
0.74800000 1.40104793 0.42659965
0.74900000 1.40147408 0.42568992
0.75000000 1.40189931 0.42478055
0.75100000 1.40232364 0.42387156
0.75200000 1.40274705 0.42296292
0.75300000 1.40316956 0.42205466
0.75400000 1.40359116 0.42114675
0.75500000 1.40401186 0.42023922
0.75600000 1.40443164 0.41933204
0.75700000 1.40485052 0.41842523
0.75800000 1.40526849 0.41751879
0.75900000 1.40568556 0.41661270
0.76000000 1.40610172 0.41570698
0.76100000 1.40651697 0.41480163
0.76200000 1.40693132 0.41389663
0.76300000 1.40734476 0.41299199
0.76400000 1.40775730 0.41208772
0.76500000 1.40816894 0.41118381
0.76600000 1.40857967 0.41028026
0.76700000 1.40898950 0.40937707
0.76800000 1.40939843 0.40847424
0.76900000 1.40980645 0.40757177
0.77000000 1.41021357 0.40666965
0.77100000 1.41061979 0.40576790
0.77200000 1.41102511 0.40486651
0.77300000 1.41142952 0.40396547
0.77400000 1.41183304 0.40306479
0.77500000 1.41223565 0.40216447
